id,label,timeset,weight,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
3567,42726,"<[509.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676272,12264.0,0.0,0.015445749023318304
3568,52726,"<[509.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676272,22883.0,0.0,0.027724367229928173
3569,32726,"<[509.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676272,30124.0,0.0,0.03238114075669095
3570,02726,"<[509.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676272,29729.0,0.0,0.03191721208874147
3571,45256,"<[510.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.2180529174581123,24049.0,0.0,0.027082961664528
3572,75256,"<[510.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21345197703945543,0.2180529174581123,23947.0,0.0,0.023988165853634065
3573,15256,"<[510.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.2180529174581123,20756.0,0.0,0.023410081303213464
3574,25256,"<[510.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21345197703945543,0.2180529174581123,24313.0,0.0,0.03382561355700071
3575,65256,"<[510.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766243,22027.0,0.0,0.02452243431675596
3576,05256,"<[510.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.2180529174581123,21945.0,0.0,0.025193884814306518
3577,35256,"<[510.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21345197703945543,0.2180529174581123,26115.0,0.0,0.026346458429457056
3578,10217,"<[511.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766257,21541.0,0.0,0.023786283582516693
3579,30217,"<[511.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766257,14222.0,0.0,0.015811423132332265
3580,50217,"<[511.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766257,21980.0,0.0,0.023334368354794736
3581,20217,"<[511.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766257,14792.0,0.0,0.01685171878636118
3582,40217,"<[511.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766257,20700.0,0.0,0.02191258336381055
3583,60217,"<[511.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766257,17721.0,0.0,0.018487751989521968
3584,70217,"<[511.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721269,24745.0,0.0,0.02791958322168429
3585,27325,"<[512.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21346108704466402,0.21806291445901185,34994.0,0.0,0.03183270269257435
3586,57325,"<[512.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345653194485936,0.21805791595856203,11445.0,0.0,0.008923865423574687
3587,17325,"<[512.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.21806291445901185,22923.0,0.0,0.022225524731348662
3588,37325,"<[512.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.21806291445901185,13577.0,0.0,0.014424777987327098
3589,47325,"<[512.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21346108704466402,0.21806291445901185,32140.0,0.0,0.028810024344408408
3590,67325,"<[512.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.21806291445901185,26973.0,0.0,0.025937054328738635
3591,07325,"<[512.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21346108704466402,0.21806291445901185,28539.0,0.0,0.026258732040810806
3592,24106,"<[513.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676294,16339.0,0.0,0.02008513595660731
3593,74106,"<[513.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676294,20070.0,0.0,0.024540027212252815
3594,14106,"<[513.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676294,17744.0,0.0,0.022427613304489002
3595,34106,"<[513.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,19961.0,0.0,0.020541839542340918
3596,64106,"<[513.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21803292345631306,23214.0,0.0,0.02813205376630534
3597,04106,"<[513.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676294,13816.0,0.0,0.017570468768926973
3598,54106,"<[513.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,28101.0,0.0,0.029451429909808532
3599,21454,"<[514.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21330177413851928,0.217871305275101,19687.0,0.0,0.02296878034137505
3600,31454,"<[514.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21330177413851928,0.217871305275101,20712.0,0.0,0.023196965860143356
3601,61454,"<[514.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21330177413851928,0.217871305275101,24545.0,0.0,0.02766411700861908
3602,51454,"<[514.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21330177413851928,0.217871305275101,30423.0,0.0,0.03464978307750349
3603,41454,"<[514.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21329722583534128,0.21786630677465113,24923.0,0.0,0.02881002434440836
3604,01454,"<[514.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21330177413851928,0.217871305275101,20405.0,0.0,0.023861644030103664
3605,71454,"<[514.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21330177413851928,0.217871305275101,18619.0,0.0,0.02373167291969131
3606,63632,"<[515.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.2180629144590119,6776.0,0.0,0.008927374813671117
3607,13632,"<[515.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.2180629144590119,12240.0,0.0,0.013187488673986414
3608,43632,"<[515.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.2180629144590119,17945.0,0.0,0.019807773031474265
3609,03632,"<[515.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.2180629144590119,17376.0,0.0,0.01860888650160637
3610,73632,"<[515.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.2180629144590119,21526.0,0.0,0.023125407200270183
3611,53632,"<[515.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.2180629144590119,26913.0,0.0,0.02833063294934929
3612,23632,"<[515.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345653194485936,0.21805791595856203,23583.0,0.0,0.024907286844998988
3613,53252,"<[516.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21331996929113708,0.21789796394416652,32875.0,0.0,0.03444769450436309
3614,13252,"<[516.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21331996929113708,0.21789796394416652,22105.0,0.0,0.022482017665291402
3615,43252,"<[516.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21331996929113708,0.21789796394416652,26436.0,0.0,0.027513568304633636
3616,03252,"<[516.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21331996929113708,0.21789796394416652,25387.0,0.0,0.026314681774765782
3617,63252,"<[516.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21331996929113708,0.21789796394416652,24221.0,0.0,0.024576838677558357
3618,23252,"<[516.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21331542021197195,0.2178929654437167,30204.0,0.0,0.032613082118158394
3619,73252,"<[516.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21331996929113708,0.21789796394416652,25342.0,0.0,0.02606500131899284
3620,31264,"<[517.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,27674.0,0.0,0.02796316701458007
3621,41264,"<[517.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572128,31479.0,0.0,0.03198749178069948
3622,61264,"<[517.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,28341.0,0.0,0.027664117008619045
3623,71264,"<[517.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766262,20876.0,0.0,0.02373167291969131
3624,01264,"<[517.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,22608.0,0.0,0.02227291031195812
3625,21264,"<[517.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,22677.0,0.0,0.02296878034137508
3626,51264,"<[517.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,34247.0,0.0,0.03464978307750351
3627,32717,"<[518.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21330177413851928,0.21787130527510098,27747.0,0.0,0.03238114075669094
3628,62717,"<[518.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21330177413851928,0.21787130527510098,22041.0,0.0,0.026367660968844256
3629,72717,"<[518.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21329722583534128,0.2178663067746511,25210.0,0.0,0.030050823047845534
3630,12717,"<[518.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21330177413851928,0.21787130527510098,17593.0,0.0,0.023235967597050534
3631,02717,"<[518.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21330177413851928,0.21787130527510098,19556.0,0.0,0.02580015053372767
3632,42717,"<[518.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21330177413851928,0.21787130527510098,18478.0,0.0,0.021562810578332144
3633,52717,"<[518.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21330177413851928,0.21787130527510098,21214.0,0.0,0.027724367229928173
3634,24264,"<[519.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586323,21313.0,0.0,0.01984726263903886
3635,14264,"<[519.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586323,23619.0,0.0,0.022189739986920625
3636,64264,"<[519.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.213420098143802,0.21801459562133027,26887.0,0.005494505632668734,0.027894180448736934
3637,54264,"<[519.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586323,24651.0,0.0,0.023096495037226335
3638,74264,"<[519.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586323,23955.0,0.0,0.022713420176538834
3639,34264,"<[519.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586323,17213.0,0.0,0.015775638387904262
3640,04264,"<[519.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586323,18771.0,0.0,0.01733259545135855
3641,32706,"<[520.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.2180379219567629,30124.0,0.0,0.03238114075669095
3642,42706,"<[520.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.2180379219567629,12265.0,0.0,0.015445749023318304
3643,12706,"<[520.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.2180379219567629,27947.0,0.0,0.029353029152064385
3644,62706,"<[520.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.21803292345631306,24764.0,0.0,0.026367660968844256
3645,02706,"<[520.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.2180379219567629,29599.0,0.0,0.03191721208874147
3646,52706,"<[520.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.2180379219567629,31653.0,0.0,0.033841428784941965
3647,72706,"<[520.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.2180379219567629,27487.0,0.0,0.030050823047845534
3648,74351,"<[521.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21803292345631275,13727.0,0.0,0.016596358621525024
3649,14351,"<[521.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586287,22027.0,0.0,0.02218973998692062
3650,34351,"<[521.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21803292345631275,7335.0,0.0,0.009658576832890417
3651,04351,"<[521.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.21803292345631275,17680.0,0.0,0.01733259545135855
3652,54351,"<[521.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21803292345631275,14156.0,0.0,0.016979433482212494
3653,24351,"<[521.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21803292345631275,11316.0,0.0,0.01373020108402506
3654,64351,"<[521.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21803292345631275,15707.0,0.0,0.018599651457431973
3655,62154,"<[522.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721274,7424.0,0.0,0.01071819710495705
3656,02154,"<[522.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.21804292045721274,21805.0,0.0,0.02238480977986813
3657,32154,"<[522.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.21804292045721274,22290.0,0.0,0.022848738447817617
3658,72154,"<[522.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.21804292045721274,21503.0,0.0,0.022107154457117705
3659,42154,"<[522.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.2180379219567629,16161.0,0.0,0.016796609423895454
3660,52154,"<[522.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721274,14717.0,0.0,0.01819196492105477
3661,12154,"<[522.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.21804292045721274,22216.0,0.0,0.022998094279482156
3662,01325,"<[523.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21346108704466402,0.21806291445901185,19864.0,0.0,0.01591797543937587
3663,21325,"<[523.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.21806291445901185,11273.0,0.0,0.008908050195633397
3664,31325,"<[523.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21346108704466402,0.21806291445901185,23440.0,0.0,0.020019498423852266
3665,61325,"<[523.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21346108704466402,0.21806291445901185,27891.0,0.0,0.022897915854182358
3666,71325,"<[523.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21346108704466402,0.21806291445901185,25894.0,0.0,0.02190506588397728
3667,41325,"<[523.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21346108704466402,0.21806291445901185,18208.0,0.0,0.016338027916812315
3668,51325,"<[523.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345653194485936,0.21805791595856203,21037.0,0.0,0.019000319213616307
3669,21453,"<[524.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,22084.0,0.0,0.02296878034137505
3670,31453,"<[524.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.21803292345631312,22522.0,0.0,0.023196965860143356
3671,61453,"<[524.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,26710.0,0.0,0.02766411700861908
3672,51453,"<[524.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,32197.0,0.0,0.03464978307750349
3673,41453,"<[524.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,26744.0,0.0,0.02881002434440836
3674,01453,"<[524.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,22499.0,0.0,0.023861644030103664
3675,71453,"<[524.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676294,19255.0,0.0,0.02373167291969131
3676,21606,"<[525.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.2178846346096338,10752.0,0.0,0.013674251350070062
3677,31606,"<[525.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.2178846346096338,17357.0,0.0,0.02184610545956628
3678,61606,"<[525.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21330632263567545,0.21787963610918396,18360.0,0.0,0.02313578917175081
3679,71606,"<[525.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.2178846346096338,19149.0,0.0,0.02373167291969131
3680,51606,"<[525.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.2178846346096338,21016.0,0.0,0.025355254086198542
3681,41606,"<[525.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.2178846346096338,18514.0,0.0,0.02269296278939457
3682,01606,"<[525.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.2178846346096338,9938.0,0.0,0.012978381320653166
3683,67464,"<[526.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.21788463460963398,22990.0,0.0,0.027525788046884218
3684,47464,"<[526.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21330632263567545,0.21787963610918415,18110.0,0.0,0.022692962789394568
3685,27464,"<[526.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2133108713268222,0.21788463460963398,29251.0,0.0,0.03183270269257437
3686,57464,"<[526.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.21788463460963398,15901.0,0.0,0.020045001450593656
3687,17464,"<[526.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.21788463460963398,17191.0,0.0,0.020636791013203072
3688,07464,"<[526.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2133108713268222,0.21788463460963398,22316.0,0.0,0.02466999832266522
3689,37464,"<[526.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.21788463460963398,12434.0,0.0,0.01601351170547264
3690,57256,"<[527.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21345197703945543,0.2180529174581123,25882.0,0.0,0.026162063005607444
3691,17256,"<[527.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21345197703945543,0.2180529174581123,27486.0,0.0,0.02675385256821691
3692,47256,"<[527.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21345197703945543,0.2180529174581123,30414.0,0.0,0.030398758062553956
3693,07256,"<[527.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.2180529174581123,10905.0,0.0,0.01219800189506914
3694,67256,"<[527.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766243,32156.0,0.0,0.03205411588375243
3695,37256,"<[527.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21345197703945543,0.2180529174581123,24758.0,0.0,0.02530804069677761
3696,27256,"<[527.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21345197703945543,0.2180529174581123,29805.0,0.0,0.030243968974428794
3697,36767,"<[528.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.2178446466060351,12335.0,0.0,0.02444528204341372
3698,06767,"<[528.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.2178446466060351,15184.0,0.0,0.02603021397384556
3699,46767,"<[528.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.2178446466060351,11885.0,0.0,0.021076254204271498
3700,26767,"<[528.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.2178446466060351,14825.0,0.0,0.02690019770942534
3701,56767,"<[528.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.2178446466060351,14844.0,0.0,0.024142722647356223
3702,16767,"<[528.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.2178446466060351,12964.0,0.0,0.024998815021359005
3703,76767,"<[528.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2132699400891201,0.21781465560333593,4105.0,0.0,0.01766901572547985
3704,62517,"<[529.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.21803292345631312,23266.0,0.0,0.02636766096884427
3705,72517,"<[529.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21342920542801058,0.21802792495586332,19397.0,0.0,0.02552249521097724
3706,52517,"<[529.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.21803292345631312,26023.0,0.0,0.029075227630505313
3707,32517,"<[529.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.21803292345631312,30171.0,0.0,0.03396987447483655
3708,12517,"<[529.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.21803292345631312,26533.0,0.0,0.029353029152064374
3709,42517,"<[529.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.21803292345631312,24502.0,0.0,0.027917745450914397
3710,02517,"<[529.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.21803292345631312,27321.0,0.0,0.030328478370595914
3711,01752,"<[530.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676266,6481.0,0.0,0.008212180166216481
3712,21752,"<[530.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21803292345631284,15307.0,0.0,0.018440452504506787
3713,31752,"<[530.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676266,16972.0,0.0,0.020257371741420695
3714,61752,"<[530.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676266,21202.0,0.0,0.024724522889896353
3715,71752,"<[530.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676266,18117.0,0.0,0.022142939201545725
3716,51752,"<[530.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676266,24529.0,0.0,0.02853272152248964
3717,41752,"<[530.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676266,20699.0,0.0,0.024281696507540182
3718,2735,"<[531.0, Infinity]>",1,37,7,44,37.0,7.0,44.0,5.0,0.2134064386747168,0.2180029324536138,170541.0,0.0,0.19323998226743344
3719,5735,"<[531.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21338822876890587,0.21797960611818112,71397.0,0.01785714365541935,0.09952947242930917
3721,4735,"<[531.0, Infinity]>",1,31,7,38,31.0,7.0,38.0,5.0,0.2134064386747168,0.2180029324536138,152317.0,0.0,0.17498269157075888
3723,1735,"<[531.0, Infinity]>",1,31,7,38,31.0,7.0,38.0,5.0,0.2134064386747168,0.2180029324536138,149177.0,0.0,0.17106013075367124
3725,74126,"<[532.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572126,29987.0,0.0,0.030657088767266697
3726,04126,"<[532.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572126,23743.0,0.0,0.02368753032394081
3727,34126,"<[532.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572126,21006.0,0.0,0.020541839542340918
3728,14126,"<[532.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572126,27540.0,0.0,0.028544674859502867
3729,64126,"<[532.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676272,33416.0,0.0,0.03424911532131916
3730,24126,"<[532.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572126,26301.0,0.0,0.026202197511621138
3731,54126,"<[532.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572126,20699.0,0.0,0.023334368354794705
3732,30453,"<[533.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21803292345631312,8516.0,0.0,0.011045221977895592
3733,60453,"<[533.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676294,10032.0,0.0,0.012132817116939717
3734,70453,"<[533.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,24144.0,0.0,0.02450424246782477
3735,20453,"<[533.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,18467.0,0.0,0.01820257918693835
3736,10453,"<[533.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,23068.0,0.0,0.023548410264948288
3737,40453,"<[533.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,24267.0,0.0,0.02485217748253325
3738,50453,"<[533.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,24326.0,0.0,0.024685228755371897
3739,36254,"<[534.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,21553.0,0.0,0.021029941289554224
3740,56254,"<[534.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,24376.0,0.0,0.023904849329787852
3741,46254,"<[534.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.21804292045721274,21375.0,0.0,0.020838380886703086
3742,16254,"<[534.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766262,13441.0,0.0,0.015466412712485627
